,company,jcid,jkid,job_age,job_desc,job_loc,job_no,job_title,query_date,query_time
690,AT&T,25b5166547bbf543,d3f3c8d3a149241c,1 day ago,Candidate should have 3-5 years SQL experience. Candidate should have 3-5 years SQL analysis experience. Position is for a junior-mid level Microsoft Sql Server...,"Vienna, VA",2,SQL Analyst (Government),2018-11-03,13:37:02
691,AT&T,25b5166547bbf543,90ca520d9df1e63d,1 day ago,"Python, Go, Perl Scripting experience a plus. Review and analysis of security requirements, works with senior team....","Raleigh, NC",3,Principal-Technology Security,2018-11-03,13:37:02
692,AT&T,25b5166547bbf543,c7ca0eb89928a18f,1 day ago,Experience with Microsoft SQL Server databases a plus. Experience with implementing and monitoring Oracle and Microsoft SQL Server database replication....,"El Segundo, CA 90245",4,Data Manager (Government),2018-11-03,13:37:02
693,AT&T,25b5166547bbf543,433a08d83da42fe3,1 day ago,"Command Line Scripting skills (PERL, Python, PowerShell scripting) to automate analysis task. The Cybersecurity Analyst is a member of the Defensive Cyber...","Colorado Springs, CO",5,Information Systems Security Specialist Associate (Governmen...,2018-11-03,13:37:02
694,AT&T,25b5166547bbf543,8d19e89f79b1c494,1 day ago,"Desired Experience, Education, and Certifications CND experience Department of Defense experience *NIX familiarity Command Line Scripting skills (PERL, Python,...","Colorado Springs, CO",6,Senior Computer Security Systems Specialist-Lead (Government...,2018-11-03,13:37:02
695,AT&T,25b5166547bbf543,8323784b9d366fd5,4 days ago,"Mastery of Spark, Python, R as well asworking knowledge in Tensor Flow, H2O Sparkling Water and Driverless AI, AnacondaEnterprise or other Jupyter Notebooks...","Plano, TX",7,Data Scientist: Applied Machine Learning and Advertising Mod...,2018-11-03,13:37:02
696,AT&T,25b5166547bbf543,dd582ab96eff5544,4 days ago,"Proficient in Script and Query development -Shell scripting (SQL (T-SQL, PL-SQL), SQL server, etc.). Professional-Network Administrator Content Delivery (Load...","El Segundo, CA 90245",8,Senior-Network Administrator,2018-11-03,13:37:02
697,AT&T,25b5166547bbf543,e668b23ec7a86226,4 days ago,Prior Experience with ETL and catalog systems is a plus. Experience working with SQL and noSQL data stores and Hibernate or other ORM technologies....,"Plano, TX",9,Senior-Software Engineer,2018-11-03,13:37:02
698,Exelon Corporation,edc3e0381f52a252,9cfb2369515beb95,2 days ago,"Basic understanding of Matlab, SQL and VBA preferred, willingness to learn is required. PRIMARY PURPOSE OF POSITION....","Boston, MA 02116 (South End area)",1,"Analyst, Retail Pricing",2018-11-03,13:37:03
699,Exelon Corporation,edc3e0381f52a252,dd1265ecb7825be7,2 days ago,"Familiarity with Oracle SQL. Join the nation's leading competitive energy provider, with one of the largest electricity generation portfolios and retail...","Kennett Square, PA 19348",2,Principal Project Manager - Enterprise Projects,2018-11-03,13:37:03
700,Exelon Corporation,edc3e0381f52a252,1d60670892d8920e,3 days ago,"Description At Exelon, we've got a place for you! Join the nation's leading competitive energy provider, with one of the largest electricity generation...","Baltimore, MD 21230 (West Baltimore area)",3,Sr Business Analyst,2018-11-03,13:37:03
701,Exelon Corporation,edc3e0381f52a252,9e0d5851e1de61d1,11 days ago,"Microsoft SQL Server. Familiarity with C#, .NET, Oracle databases, SQL Server, REST, OAuth/OpenID Connect. PRIMARY PURPOSE OF POSITION:....","De Pere, WI 54115",4,Web Developer - Lead Analyst IT,2018-11-03,13:37:03
702,Exelon Corporation,edc3e0381f52a252,12b35cb7a89c051b,16 days ago,MS SQL 2016/2017 is not required but desirable. Must have MS SQL 2014 SSIS/SSAS experience at the expert level....,"Baltimore, MD 21231 (Fells Point area)",5,Senior Business Intelligence Developer,2018-11-03,13:37:03
703,Exelon Corporation,edc3e0381f52a252,1f89533d7b644097,25 days ago,"Advanced data management (i.e., SQL) and programming skills (Python, MATLAB, R, etc.). At Exelon, we've got a place for you!...","Baltimore, MD 21231 (Fells Point area)",6,Sr Market Analyst,2018-11-03,13:37:03
704,Exelon Corporation,edc3e0381f52a252,aa6e3cd429ee939b,29 days ago,"Advanced skills in Microsoft Access and/or SQL database query development. At Exelon, we've got a place for you!...","Houston, TX 77010 (Downtown area)",7,"Sr Analyst, Retail Ops",2018-11-03,13:37:03
705,Exelon Corporation,edc3e0381f52a252,cf9930b03f2a21c7,30+ days ago,"Ability to use a broad range of development tools supporting multiple platforms (Windows, Solaris, Linux), languages (C/C++, Python, Perl, Matlab, C#, more),...","Baltimore, MD 21231 (Fells Point area)",8,Sr.Quantitative Analyst,2018-11-03,13:37:03
706,Exelon Corporation,edc3e0381f52a252,20655aacade69eb6,30+ days ago,Description PRIMARY PURPOSE OF POSITION: The IT Analyst will assist in the technical services operations that support various Commercial Applications. The...,"De Pere, WI 54115",9,Application Systems Administrator - Sr Analyst IT,2018-11-03,13:37:03
707,Exelon Corporation,edc3e0381f52a252,87d2be0e3e2cb8de,30+ days ago,Intermediate to Advanced skills in Microsoft Access and/or SQL database query development. PRIMARY PURPOSE OF POSITION....,"De Pere, WI 54115",10,"Analyst, Retail Ops",2018-11-03,13:37:03
708,Liberty Mutual,bba15db4d8763697,c4c9d2385cb745f6,Just posted,"In this position, you will Guide developers to designing security into applications and assessing existing applications to triage based on risk.","Dover, NH",1,Technologist - Application Security,2018-11-03,13:37:04
709,Liberty Mutual,bba15db4d8763697,8d049f2318265b83,Just posted,"Execute in-depth analyses of the performance of our LM.com campaign, which follows up with customers who quoted online but didn’t bind.","Boston, MA",2,"Senior Analyst, Marketing Analytics",2018-11-03,13:37:04
710,Liberty Mutual,bba15db4d8763697,bef27acc47e5578b,1 day ago,"This individual will utilize a broad knowledge of investment and insurance markets to assist the team with capital management, risk, and actuarial...","Boston, MA",3,"Associate, Investment Client Solutions, Global Portfolio Str...",2018-11-03,13:37:04
711,Liberty Mutual,bba15db4d8763697,1107cbe4f7444ed5,2 days ago,"Lead initiatives to identify and assess broad organizational impact of enterprise architecture and standards, including change in skills, processes and...","Boston, MA",4,Senior Architect - Digital & Direct GRM-US,2018-11-03,13:37:04
712,Liberty Mutual,bba15db4d8763697,728c5fa469fb288f,3 days ago,"As a member of our fast paced Agile team, we’re looking for an organized self-starter with an appreciation of current and emerging technology trends.","Boston, MA",5,Software Developer,2018-11-03,13:37:04
713,Liberty Mutual,bba15db4d8763697,a2d907a570a1817f,3 days ago,"Within the team, the Principal Infrastructure Developer acts as the principal designer for major data network systems and their subsystems utilizing a...","Dover, NH",6,Principal Infrastructure Developer,2018-11-03,13:37:04
714,Liberty Mutual,bba15db4d8763697,fc1f7f5718c8c47b,3 days ago,"Plan work out appropriately, and escalate issues that may impact scope, schedule, and budget. Work within project team on iterative development that...","Seattle, WA",7,Senior Software Developer,2018-11-03,13:37:04
715,Liberty Mutual,bba15db4d8763697,89dde1acc7be55c8,3 days ago,Within the team the Principal Cloud Network Engineers act as the principal designers for major cloud data network systems and their subsystems utilizing a...,"Portsmouth, NH",8,Principal Network Engineer,2018-11-03,13:37:04
716,Liberty Mutual,bba15db4d8763697,f736dd1347533042,3 days ago,"This person will work with Risk, Actuarial, and Finance teams within the businesses, other parts of Corporate Finance, and Investments to identify, design...","Boston, MA",9,"Director I, Advanced Analytics - Corporate Risk and Capital...",2018-11-03,13:37:04
717,Liberty Mutual,bba15db4d8763697,4df0bca8606ee734,3 days ago,"Within the team, the Principal DNS Network Engineer acts as the principal designer for major DNS network systems and their subsystems utilizing a thorough...","Dover, NH",10,Principal Network Engineer - DNS,2018-11-03,13:37:04
718,ConocoPhillips,b1022d646fa0c95b,1b98e3fa30e2c1fa,15 days ago,Strong programing skills with VBScript and SQL. Intermediate SQL programs skills for building HP ALM reports and querying data out of the ALM database....,"Houston, TX",1,Lead QA Analyst,2018-11-03,13:37:06
719,ConocoPhillips,b1022d646fa0c95b,f17f478130a45540,30+ days ago,1+ years of experience working with relational databases (SQL/Oracle) with strong SQL and stored procedure development knowledge....,"Houston, TX",2,Commercial Application Development Analyst,2018-11-03,13:37:06
720,Catholic Health Services of Long Island,32f41a616bb78cc8,4faab05a31effd86,8 days ago,"Demonstrated successful implementation / knowledge of technologies, such as Active Directory and Windows security, Microsoft Operating Systems desktop and...","Melville, NY",1,Lead Microsoft System Administrator,2018-11-03,13:37:07
721,Catholic Health Services of Long Island,32f41a616bb78cc8,4e37d7a4dff3e257,30+ days ago,Strong SQL writing. Able to write Stored procedures and SQL Functions. Catholic Health Services of Long Island (CHS) is an integrated health care delivery...,"Melville, NY",2,Business Intelligence Analyst,2018-11-03,13:37:07
722,Catholic Health Services of Long Island,32f41a616bb78cc8,d7c6487468c28734,30+ days ago,"Active Directory and Windows security (preferred), Microsoft Operating Systems desktop and server (2003 through 2016), Linux (SUSE), Microsoft SQL Server (2008...","Melville, NY",3,Microsoft Systems Administrator - Enterprise Imaging,2018-11-03,13:37:07
723,Catholic Health Services of Long Island,32f41a616bb78cc8,b81387c918ecc9d7,30+ days ago,"SAS, SQL, Tableau modeling important. Catholic Health Services of Long Island (CHS) is an integrated health care delivery system with some of the region's...","Rockville Centre, NY",4,"System Director, Business Intelligence Analytics",2018-11-03,13:37:07
724,Catholic Health Services of Long Island,32f41a616bb78cc8,3c6c9b46a5ec9990,30+ days ago,"Experience with SQL Server Integration Services (SSIS), SQL Server Analysis Services (SSAS), SQL Server Reporting Services SSRS....","Melville, NY",5,Microsoft SQL Database Admin,2018-11-03,13:37:07
725,Catholic Health Services of Long Island,32f41a616bb78cc8,4faab05a31effd86,8 days ago,"Demonstrated successful implementation / knowledge of technologies, such as Active Directory and Windows security, Microsoft Operating Systems desktop and...","Melville, NY",1,Lead Microsoft System Administrator,2018-11-03,13:37:09
726,Catholic Health Services of Long Island,32f41a616bb78cc8,4e37d7a4dff3e257,30+ days ago,Strong SQL writing. Able to write Stored procedures and SQL Functions. Catholic Health Services of Long Island (CHS) is an integrated health care delivery...,"Melville, NY",2,Business Intelligence Analyst,2018-11-03,13:37:09
727,Catholic Health Services of Long Island,32f41a616bb78cc8,d7c6487468c28734,30+ days ago,"Active Directory and Windows security (preferred), Microsoft Operating Systems desktop and server (2003 through 2016), Linux (SUSE), Microsoft SQL Server (2008...","Melville, NY",3,Microsoft Systems Administrator - Enterprise Imaging,2018-11-03,13:37:09
728,Catholic Health Services of Long Island,32f41a616bb78cc8,b81387c918ecc9d7,30+ days ago,"SAS, SQL, Tableau modeling important. Catholic Health Services of Long Island (CHS) is an integrated health care delivery system with some of the region's...","Rockville Centre, NY",4,"System Director, Business Intelligence Analytics",2018-11-03,13:37:09
